SampleID,DistrictID,CategoryID,TestResult,AdulterantFound,DateTested
SMP011801,5,8,Pass,None,2025-03-06
SMP011802,9,7,Fail,Synthetic Color,2025-03-06
SMP011803,9,6,Pass,None,2025-03-06
SMP011804,26,6,Pass,None,2025-03-06
SMP011805,26,9,Pass,None,2025-03-06
SMP011806,4,10,Pass,None,2025-03-06
SMP011807,19,7,Pass,None,2025-03-06
SMP011808,2,15,Pass,None,2025-03-06
SMP011809,1,5,Fail,Formalin,2025-03-07
SMP011810,3,9,Pass,None,2025-03-07
SMP011811,25,5,Pass,None,2025-03-07
SMP011812,25,12,Pass,None,2025-03-07
SMP011813,5,2,Pass,None,2025-03-07
SMP011814,5,3,Pass,None,2025-03-07
SMP011815,7,13,Fail,Synthetic Color,2025-03-07
SMP011816,15,3,Pass,None,2025-03-07
SMP011817,16,10,Pass,None,2025-03-07
SMP011818,6,16,Fail,Chalk Powder,2025-03-07
SMP011819,21,8,Pass,None,2025-03-07
SMP011820,8,3,Fail,Starch,2025-03-07
SMP011821,24,5,Pass,None,2025-03-07
SMP011822,18,14,Pass,None,2025-03-07
SMP011823,12,5,Pass,None,2025-03-07
SMP011824,22,12,Pass,None,2025-03-07
SMP011825,22,13,Fail,Synthetic Color,2025-03-07
SMP011826,8,8,Fail,Chalk Powder,2025-03-07
SMP011827,9,13,Fail,Detergent,2025-03-07
SMP011828,25,5,Fail,Starch,2025-03-07
SMP011829,5,8,Fail,Urea,2025-03-07
SMP011830,2,11,Pass,None,2025-03-07
SMP011831,13,3,Fail,Starch,2025-03-07
SMP011832,22,4,Pass,None,2025-03-07
SMP011833,21,11,Fail,Synthetic Color,2025-03-07
SMP011834,24,11,Pass,None,2025-03-07
SMP011835,16,8,Fail,Chalk Powder,2025-03-07
SMP011836,3,13,Pass,None,2025-03-07
SMP011837,17,8,Pass,None,2025-03-08
SMP011838,22,15,Pass,None,2025-03-08
SMP011839,3,12,Pass,None,2025-03-08
SMP011840,5,5,Pass,None,2025-03-08
SMP011841,1,6,Pass,None,2025-03-08
SMP011842,17,11,Pass,None,2025-03-08
SMP011843,24,15,Fail,Formalin,2025-03-08
SMP011844,19,3,Pass,None,2025-03-08
SMP011845,26,8,Pass,None,2025-03-08
SMP011846,2,2,Pass,None,2025-03-08
SMP011847,24,4,Pass,None,2025-03-08
SMP011848,22,11,Fail,Starch,2025-03-08
SMP011849,8,2,Pass,None,2025-03-08
SMP011850,25,11,Fail,Starch,2025-03-08
SMP011851,8,15,Fail,Starch,2025-03-08
SMP011852,24,16,Pass,None,2025-03-08
SMP011853,23,4,Pass,None,2025-03-08
SMP011854,21,12,Pass,None,2025-03-08
SMP011855,16,15,Fail,Starch,2025-03-08
SMP011856,4,2,Pass,None,2025-03-08
SMP011857,16,6,Fail,Synthetic Color,2025-03-08
SMP011858,9,15,Pass,None,2025-03-08
SMP011859,22,4,Pass,None,2025-03-08
SMP011860,21,16,Pass,None,2025-03-08
SMP011861,24,9,Pass,None,2025-03-08
SMP011862,1,2,Pass,None,2025-03-08
SMP011863,22,7,Pass,None,2025-03-08
SMP011864,25,5,Fail,Urea,2025-03-09
SMP011865,22,5,Pass,None,2025-03-09
SMP011866,4,9,Pass,None,2025-03-09
SMP011867,3,8,Pass,None,2025-03-09
SMP011868,1,8,Pass,None,2025-03-09
SMP011869,17,2,Pass,None,2025-03-09
SMP011870,17,13,Fail,Formalin,2025-03-09
SMP011871,26,8,Fail,Starch,2025-03-09
SMP011872,10,14,Pass,None,2025-03-09
SMP011873,9,14,Fail,Chalk Powder,2025-03-09
SMP011874,17,5,Pass,None,2025-03-09
SMP011875,23,1,Fail,Formalin,2025-03-09
SMP011876,25,15,Pass,None,2025-03-09
SMP011877,22,13,Pass,None,2025-03-09
SMP011878,12,2,Pass,None,2025-03-09
SMP011879,18,12,Pass,None,2025-03-09
SMP011880,23,1,Fail,Synthetic Color,2025-03-09
SMP011881,14,1,Pass,None,2025-03-09
SMP011882,6,8,Pass,None,2025-03-09
SMP011883,5,2,Fail,Urea,2025-03-09
SMP011884,1,16,Pass,None,2025-03-09
SMP011885,19,15,Pass,None,2025-03-09
SMP011886,3,11,Pass,None,2025-03-09
SMP011887,7,1,Pass,None,2025-03-09
SMP011888,8,5,Pass,None,2025-03-09
SMP011889,16,6,Pass,None,2025-03-09
SMP011890,10,8,Pass,None,2025-03-09
SMP011891,19,3,Pass,None,2025-03-10
SMP011892,2,9,Fail,Starch,2025-03-10
SMP011893,4,6,Pass,None,2025-03-10
SMP011894,14,16,Pass,None,2025-03-10
SMP011895,9,16,Pass,None,2025-03-10
SMP011896,8,9,Pass,None,2025-03-10
SMP011897,2,11,Pass,None,2025-03-10
SMP011898,24,2,Pass,None,2025-03-10
SMP011899,19,4,Pass,None,2025-03-10
SMP011900,4,15,Fail,Urea,2025-03-10
SMP011901,2,12,Pass,None,2025-03-10
SMP011902,25,3,Pass,None,2025-03-10
SMP011903,19,9,Pass,None,2025-03-10
SMP011904,12,16,Pass,None,2025-03-10
SMP011905,19,5,Pass,None,2025-03-10
SMP011906,21,3,Pass,None,2025-03-10
SMP011907,22,16,Pass,None,2025-03-10
SMP011908,14,7,Fail,Starch,2025-03-10
SMP011909,12,6,Pass,None,2025-03-10
SMP011910,1,4,Fail,Starch,2025-03-10
SMP011911,24,15,Fail,Chalk Powder,2025-03-10
SMP011912,17,14,Pass,None,2025-03-10
SMP011913,5,6,Pass,None,2025-03-10
SMP011914,24,1,Pass,None,2025-03-10
SMP011915,24,7,Pass,None,2025-03-10
SMP011916,26,3,Pass,None,2025-03-10
SMP011917,23,3,Pass,None,2025-03-10
SMP011918,26,6,Pass,None,2025-03-10
SMP011919,7,2,Pass,None,2025-03-11
SMP011920,23,16,Pass,None,2025-03-11
SMP011921,22,1,Pass,None,2025-03-11
SMP011922,6,6,Pass,None,2025-03-11
SMP011923,3,3,Fail,Detergent,2025-03-11
SMP011924,25,11,Fail,Chalk Powder,2025-03-11
SMP011925,8,2,Fail,Formalin,2025-03-11
SMP011926,23,9,Pass,None,2025-03-11
SMP011927,1,13,Pass,None,2025-03-11
SMP011928,1,16,Pass,None,2025-03-11
SMP011929,13,12,Pass,None,2025-03-11
SMP011930,6,2,Pass,None,2025-03-11
SMP011931,19,2,Fail,Urea,2025-03-11
SMP011932,16,12,Pass,None,2025-03-11
SMP011933,2,4,Fail,Formalin,2025-03-11
SMP011934,5,7,Pass,None,2025-03-11
SMP011935,10,16,Pass,None,2025-03-11
SMP011936,5,14,Pass,None,2025-03-11
SMP011937,22,14,Pass,None,2025-03-11
SMP011938,12,14,Pass,None,2025-03-11
SMP011939,3,10,Pass,None,2025-03-11
SMP011940,14,12,Fail,Formalin,2025-03-11
SMP011941,3,5,Pass,None,2025-03-11
SMP011942,4,16,Fail,Formalin,2025-03-11
SMP011943,7,4,Pass,None,2025-03-11
SMP011944,23,10,Pass,None,2025-03-11
SMP011945,24,5,Pass,None,2025-03-11
SMP011946,23,2,Pass,None,2025-03-12
SMP011947,9,9,Pass,None,2025-03-12
SMP011948,7,5,Fail,Urea,2025-03-12
SMP011949,16,10,Fail,Starch,2025-03-12
SMP011950,19,9,Fail,Starch,2025-03-12
SMP011951,26,9,Pass,None,2025-03-12
SMP011952,4,2,Pass,None,2025-03-12
SMP011953,2,7,Pass,None,2025-03-12
SMP011954,19,13,Pass,None,2025-03-12
SMP011955,23,5,Pass,None,2025-03-12
SMP011956,23,7,Pass,None,2025-03-12
SMP011957,19,8,Pass,None,2025-03-12
SMP011958,25,15,Pass,None,2025-03-12
SMP011959,15,11,Pass,None,2025-03-12
SMP011960,24,2,Pass,None,2025-03-12
SMP011961,25,15,Pass,None,2025-03-12
SMP011962,23,14,Pass,None,2025-03-12
SMP011963,8,12,Fail,Starch,2025-03-12
SMP011964,5,7,Pass,None,2025-03-12
SMP011965,16,12,Pass,None,2025-03-12
SMP011966,13,7,Pass,None,2025-03-12
SMP011967,23,12,Pass,None,2025-03-12
SMP011968,3,15,Pass,None,2025-03-12
SMP011969,7,15,Fail,Starch,2025-03-12
SMP011970,21,7,Pass,None,2025-03-12
SMP011971,3,14,Pass,None,2025-03-12
SMP011972,9,2,Fail,Starch,2025-03-12
SMP011973,10,2,Pass,None,2025-03-12
SMP011974,17,9,Pass,None,2025-03-13
SMP011975,5,11,Fail,Chalk Powder,2025-03-13
SMP011976,23,3,Fail,Starch,2025-03-13
SMP011977,13,7,Pass,None,2025-03-13
SMP011978,24,2,Fail,Synthetic Color,2025-03-13
SMP011979,13,10,Fail,Synthetic Color,2025-03-13
SMP011980,7,14,Fail,Chalk Powder,2025-03-13
SMP011981,5,12,Fail,Chalk Powder,2025-03-13
SMP011982,1,6,Fail,Starch,2025-03-13
SMP011983,16,16,Pass,None,2025-03-13
SMP011984,3,11,Pass,None,2025-03-13
SMP011985,10,14,Pass,None,2025-03-13
SMP011986,17,11,Pass,None,2025-03-13
SMP011987,7,16,Fail,Chalk Powder,2025-03-13
SMP011988,5,14,Pass,None,2025-03-13
SMP011989,21,8,Pass,None,2025-03-13
SMP011990,25,6,Pass,None,2025-03-13
SMP011991,3,11,Pass,None,2025-03-13
SMP011992,5,10,Pass,None,2025-03-13
SMP011993,25,10,Pass,None,2025-03-13
SMP011994,2,5,Pass,None,2025-03-13
SMP011995,25,6,Pass,None,2025-03-13
SMP011996,1,9,Pass,None,2025-03-13
SMP011997,23,14,Fail,Chalk Powder,2025-03-13
SMP011998,8,13,Pass,None,2025-03-13
SMP011999,25,2,Pass,None,2025-03-13
SMP012000,8,4,Pass,None,2025-03-13
SMP012001,18,1,Fail,Urea,2025-03-14
SMP012002,3,1,Fail,Formalin,2025-03-14
SMP012003,7,4,Fail,Formalin,2025-03-14
SMP012004,21,13,Pass,None,2025-03-14
SMP012005,15,15,Fail,Urea,2025-03-14
SMP012006,24,6,Fail,Synthetic Color,2025-03-14
SMP012007,12,9,Pass,None,2025-03-14
SMP012008,23,12,Pass,None,2025-03-14
SMP012009,13,16,Pass,None,2025-03-14
SMP012010,25,15,Pass,None,2025-03-14
SMP012011,25,1,Pass,None,2025-03-14
SMP012012,9,4,Fail,Formalin,2025-03-14
SMP012013,24,1,Pass,None,2025-03-14
SMP012014,23,10,Pass,None,2025-03-14
SMP012015,6,12,Fail,Synthetic Color,2025-03-14
SMP012016,17,5,Fail,Detergent,2025-03-14
SMP012017,2,14,Pass,None,2025-03-14
SMP012018,23,7,Pass,None,2025-03-14
SMP012019,5,16,Fail,Formalin,2025-03-14
SMP012020,2,1,Pass,None,2025-03-14
SMP012021,10,2,Pass,None,2025-03-14
SMP012022,17,5,Pass,None,2025-03-14
SMP012023,23,1,Pass,None,2025-03-14
SMP012024,25,13,Pass,None,2025-03-14
SMP012025,12,1,Pass,None,2025-03-14
SMP012026,2,12,Fail,Detergent,2025-03-14
SMP012027,21,1,Pass,None,2025-03-14
SMP012028,16,4,Pass,None,2025-03-15
SMP012029,13,14,Pass,None,2025-03-15
SMP012030,8,16,Pass,None,2025-03-15
SMP012031,14,6,Fail,Chalk Powder,2025-03-15
SMP012032,9,16,Pass,None,2025-03-15
SMP012033,21,10,Pass,None,2025-03-15
SMP012034,16,6,Pass,None,2025-03-15
SMP012035,23,13,Pass,None,2025-03-15
SMP012036,16,5,Pass,None,2025-03-15
SMP012037,6,4,Pass,None,2025-03-15
SMP012038,23,11,Pass,None,2025-03-15
SMP012039,16,6,Pass,None,2025-03-15
SMP012040,5,2,Pass,None,2025-03-15
SMP012041,17,1,Pass,None,2025-03-15
SMP012042,9,13,Pass,None,2025-03-15
SMP012043,23,11,Pass,None,2025-03-15
SMP012044,13,6,Pass,None,2025-03-15
SMP012045,20,15,Pass,None,2025-03-15
SMP012046,3,6,Pass,None,2025-03-15
SMP012047,10,12,Pass,None,2025-03-15
SMP012048,26,15,Pass,None,2025-03-15
SMP012049,22,14,Pass,None,2025-03-15
SMP012050,5,8,Pass,None,2025-03-15
SMP012051,7,11,Fail,Detergent,2025-03-15
SMP012052,9,6,Pass,None,2025-03-15
SMP012053,18,11,Pass,None,2025-03-15
SMP012054,21,4,Fail,Detergent,2025-03-15
SMP012055,21,6,Pass,None,2025-03-15
SMP012056,15,4,Pass,None,2025-03-16
SMP012057,22,1,Pass,None,2025-03-16
SMP012058,12,10,Pass,None,2025-03-16
SMP012059,4,15,Pass,None,2025-03-16
SMP012060,16,1,Fail,Detergent,2025-03-16
SMP012061,25,3,Pass,None,2025-03-16
SMP012062,22,7,Pass,None,2025-03-16
SMP012063,17,11,Pass,None,2025-03-16
SMP012064,18,3,Pass,None,2025-03-16
SMP012065,24,1,Fail,Starch,2025-03-16
SMP012066,12,8,Pass,None,2025-03-16
SMP012067,9,14,Pass,None,2025-03-16
SMP012068,25,1,Pass,None,2025-03-16
SMP012069,23,5,Fail,Starch,2025-03-16
SMP012070,9,11,Pass,None,2025-03-16
SMP012071,13,2,Pass,None,2025-03-16
SMP012072,12,4,Pass,None,2025-03-16
SMP012073,5,9,Fail,Chalk Powder,2025-03-16
SMP012074,25,16,Pass,None,2025-03-16
SMP012075,11,5,Pass,None,2025-03-16
SMP012076,23,8,Pass,None,2025-03-16
SMP012077,5,6,Fail,Urea,2025-03-16
SMP012078,16,15,Pass,None,2025-03-16
SMP012079,1,1,Pass,None,2025-03-16
SMP012080,21,9,Fail,Formalin,2025-03-16
SMP012081,17,14,Pass,None,2025-03-16
SMP012082,17,16,Fail,Urea,2025-03-16
SMP012083,2,12,Pass,None,2025-03-17
SMP012084,6,6,Pass,None,2025-03-17
SMP012085,2,6,Pass,None,2025-03-17
SMP012086,8,5,Pass,None,2025-03-17
SMP012087,17,10,Fail,Detergent,2025-03-17
SMP012088,16,12,Fail,Urea,2025-03-17
SMP012089,17,14,Pass,None,2025-03-17
SMP012090,16,6,Pass,None,2025-03-17
SMP012091,7,12,Pass,None,2025-03-17
SMP012092,7,15,Pass,None,2025-03-17
SMP012093,4,15,Pass,None,2025-03-17
SMP012094,23,12,Pass,None,2025-03-17
SMP012095,17,11,Fail,Starch,2025-03-17
SMP012096,5,9,Pass,None,2025-03-17
SMP012097,5,3,Fail,Synthetic Color,2025-03-17
SMP012098,23,2,Pass,None,2025-03-17
SMP012099,21,8,Pass,None,2025-03-17
SMP012100,18,3,Pass,None,2025-03-17
SMP012101,11,9,Fail,Chalk Powder,2025-03-17
SMP012102,7,11,Pass,None,2025-03-17
SMP012103,25,8,Pass,None,2025-03-17
SMP012104,22,1,Pass,None,2025-03-17
SMP012105,8,1,Pass,None,2025-03-17
SMP012106,23,2,Pass,None,2025-03-17
SMP012107,21,3,Fail,Synthetic Color,2025-03-17
SMP012108,8,16,Pass,None,2025-03-17
SMP012109,12,5,Fail,Chalk Powder,2025-03-17
SMP012110,5,5,Fail,Synthetic Color,2025-03-18
SMP012111,3,1,Pass,None,2025-03-18
SMP012112,19,11,Fail,Synthetic Color,2025-03-18
SMP012113,7,11,Pass,None,2025-03-18
SMP012114,22,3,Fail,Synthetic Color,2025-03-18
SMP012115,26,15,Fail,Formalin,2025-03-18
SMP012116,2,13,Pass,None,2025-03-18
SMP012117,13,4,Fail,Detergent,2025-03-18
SMP012118,22,8,Fail,Starch,2025-03-18
SMP012119,22,7,Pass,None,2025-03-18
SMP012120,21,5,Pass,None,2025-03-18
SMP012121,9,14,Pass,None,2025-03-18
SMP012122,13,2,Pass,None,2025-03-18
SMP012123,17,6,Fail,Synthetic Color,2025-03-18
SMP012124,25,6,Pass,None,2025-03-18
SMP012125,9,7,Pass,None,2025-03-18
SMP012126,24,14,Pass,None,2025-03-18
SMP012127,7,4,Pass,None,2025-03-18
SMP012128,26,2,Pass,None,2025-03-18
SMP012129,19,10,Fail,Formalin,2025-03-18
SMP012130,13,3,Pass,None,2025-03-18
SMP012131,17,1,Fail,Starch,2025-03-18
SMP012132,7,6,Fail,Synthetic Color,2025-03-18
SMP012133,7,4,Fail,Chalk Powder,2025-03-18
SMP012134,4,6,Pass,None,2025-03-18
SMP012135,4,4,Fail,Chalk Powder,2025-03-18
SMP012136,9,2,Pass,None,2025-03-18
SMP012137,21,9,Fail,Detergent,2025-03-18
SMP012138,17,1,Pass,None,2025-03-19
SMP012139,3,16,Pass,None,2025-03-19
SMP012140,23,5,Fail,Urea,2025-03-19
SMP012141,17,11,Pass,None,2025-03-19
SMP012142,25,13,Pass,None,2025-03-19
SMP012143,19,4,Fail,Chalk Powder,2025-03-19
SMP012144,5,12,Pass,None,2025-03-19
SMP012145,13,14,Pass,None,2025-03-19
SMP012146,18,4,Pass,None,2025-03-19
SMP012147,1,16,Pass,None,2025-03-19
SMP012148,1,1,Fail,Chalk Powder,2025-03-19
SMP012149,4,4,Pass,None,2025-03-19
SMP012150,7,13,Fail,Chalk Powder,2025-03-19
SMP012151,12,3,Fail,Chalk Powder,2025-03-19
SMP012152,14,11,Pass,None,2025-03-19
SMP012153,4,14,Fail,Detergent,2025-03-19
SMP012154,19,16,Fail,Detergent,2025-03-19
SMP012155,17,7,Pass,None,2025-03-19
SMP012156,8,16,Pass,None,2025-03-19
SMP012157,1,6,Fail,Synthetic Color,2025-03-19
SMP012158,2,4,Fail,Chalk Powder,2025-03-19
SMP012159,10,8,Pass,None,2025-03-19
SMP012160,5,11,Pass,None,2025-03-19
SMP012161,9,7,Pass,None,2025-03-19
SMP012162,17,9,Pass,None,2025-03-19
SMP012163,16,6,Pass,None,2025-03-19
SMP012164,6,8,Pass,None,2025-03-19
SMP012165,9,16,Pass,None,2025-03-20
SMP012166,17,8,Pass,None,2025-03-20
SMP012167,23,4,Pass,None,2025-03-20
SMP012168,21,12,Pass,None,2025-03-20
SMP012169,16,5,Pass,None,2025-03-20
SMP012170,9,14,Pass,None,2025-03-20
SMP012171,9,1,Pass,None,2025-03-20
SMP012172,23,5,Pass,None,2025-03-20
SMP012173,2,2,Pass,None,2025-03-20
SMP012174,26,2,Fail,Urea,2025-03-20
SMP012175,18,11,Pass,None,2025-03-20
SMP012176,19,6,Fail,Urea,2025-03-20
SMP012177,2,15,Pass,None,2025-03-20
SMP012178,17,8,Pass,None,2025-03-20
SMP012179,14,5,Fail,Starch,2025-03-20
SMP012180,3,12,Pass,None,2025-03-20
SMP012181,7,10,Pass,None,2025-03-20
SMP012182,24,13,Fail,Formalin,2025-03-20
SMP012183,16,11,Fail,Chalk Powder,2025-03-20
SMP012184,12,3,Pass,None,2025-03-20
SMP012185,2,11,Pass,None,2025-03-20
SMP012186,19,6,Pass,None,2025-03-20
SMP012187,19,7,Pass,None,2025-03-20
SMP012188,17,15,Pass,None,2025-03-20
SMP012189,15,5,Pass,None,2025-03-20
SMP012190,12,10,Pass,None,2025-03-20
SMP012191,17,6,Fail,Starch,2025-03-20
SMP012192,6,2,Pass,None,2025-03-20
SMP012193,25,7,Pass,None,2025-03-21
SMP012194,17,10,Pass,None,2025-03-21
SMP012195,8,6,Pass,None,2025-03-21
SMP012196,13,6,Pass,None,2025-03-21
SMP012197,22,14,Pass,None,2025-03-21
SMP012198,5,1,Fail,Synthetic Color,2025-03-21
SMP012199,8,5,Pass,None,2025-03-21
SMP012200,19,13,Pass,None,2025-03-21
SMP012201,8,15,Pass,None,2025-03-21
SMP012202,22,6,Pass,None,2025-03-21
SMP012203,4,15,Fail,Urea,2025-03-21
SMP012204,21,3,Pass,None,2025-03-21
SMP012205,2,4,Pass,None,2025-03-21
SMP012206,1,14,Pass,None,2025-03-21
SMP012207,24,15,Fail,Detergent,2025-03-21
SMP012208,17,4,Fail,Detergent,2025-03-21
SMP012209,9,1,Pass,None,2025-03-21
SMP012210,6,2,Pass,None,2025-03-21
SMP012211,17,4,Fail,Formalin,2025-03-21
SMP012212,15,13,Pass,None,2025-03-21
SMP012213,26,8,Pass,None,2025-03-21
SMP012214,26,7,Fail,Chalk Powder,2025-03-21
SMP012215,18,10,Fail,Synthetic Color,2025-03-21
SMP012216,13,15,Pass,None,2025-03-21
SMP012217,14,2,Fail,Synthetic Color,2025-03-21
SMP012218,19,11,Pass,None,2025-03-21
SMP012219,3,15,Pass,None,2025-03-21
SMP012220,9,4,Fail,Starch,2025-03-22
SMP012221,2,14,Fail,Chalk Powder,2025-03-22
SMP012222,2,11,Pass,None,2025-03-22
SMP012223,5,1,Pass,None,2025-03-22
SMP012224,14,4,Fail,Urea,2025-03-22
SMP012225,22,10,Pass,None,2025-03-22
SMP012226,14,8,Pass,None,2025-03-22
SMP012227,9,9,Pass,None,2025-03-22
SMP012228,3,4,Pass,None,2025-03-22
SMP012229,16,11,Fail,Chalk Powder,2025-03-22
SMP012230,7,4,Pass,None,2025-03-22
SMP012231,17,6,Pass,None,2025-03-22
SMP012232,25,6,Pass,None,2025-03-22
SMP012233,3,11,Pass,None,2025-03-22
SMP012234,6,2,Pass,None,2025-03-22
SMP012235,13,4,Pass,None,2025-03-22
SMP012236,25,3,Pass,None,2025-03-22
SMP012237,21,2,Pass,None,2025-03-22
SMP012238,24,4,Pass,None,2025-03-22
SMP012239,9,10,Pass,None,2025-03-22
SMP012240,26,12,Pass,None,2025-03-22
SMP012241,3,11,Pass,None,2025-03-22
SMP012242,2,7,Fail,Urea,2025-03-22
SMP012243,23,1,Pass,None,2025-03-22
SMP012244,24,16,Pass,None,2025-03-22
SMP012245,3,3,Pass,None,2025-03-22
SMP012246,4,11,Pass,None,2025-03-22
SMP012247,1,15,Pass,None,2025-03-23
SMP012248,3,11,Pass,None,2025-03-23
SMP012249,5,4,Pass,None,2025-03-23
SMP012250,25,5,Fail,Formalin,2025-03-23
SMP012251,19,1,Pass,None,2025-03-23
SMP012252,22,10,Pass,None,2025-03-23
SMP012253,21,10,Pass,None,2025-03-23
SMP012254,16,12,Fail,Detergent,2025-03-23
SMP012255,22,1,Pass,None,2025-03-23
SMP012256,17,14,Pass,None,2025-03-23
SMP012257,8,12,Fail,Chalk Powder,2025-03-23
SMP012258,16,2,Pass,None,2025-03-23
SMP012259,16,5,Fail,Starch,2025-03-23
SMP012260,22,11,Pass,None,2025-03-23
SMP012261,26,8,Pass,None,2025-03-23
SMP012262,11,2,Pass,None,2025-03-23
SMP012263,21,2,Fail,Formalin,2025-03-23
SMP012264,3,13,Pass,None,2025-03-23
SMP012265,21,3,Fail,Urea,2025-03-23
SMP012266,9,3,Pass,None,2025-03-23
SMP012267,2,14,Pass,None,2025-03-23
SMP012268,9,10,Fail,Chalk Powder,2025-03-23
SMP012269,17,10,Fail,Starch,2025-03-23
SMP012270,4,8,Fail,Synthetic Color,2025-03-23
SMP012271,24,9,Pass,None,2025-03-23
SMP012272,2,10,Pass,None,2025-03-23
SMP012273,24,16,Pass,None,2025-03-23
SMP012274,19,4,Pass,None,2025-03-23
SMP012275,9,4,Fail,Detergent,2025-03-24
SMP012276,10,1,Pass,None,2025-03-24
SMP012277,21,11,Fail,Urea,2025-03-24
SMP012278,17,9,Pass,None,2025-03-24
SMP012279,19,2,Fail,Urea,2025-03-24
SMP012280,10,6,Pass,None,2025-03-24
SMP012281,14,3,Pass,None,2025-03-24
SMP012282,26,5,Pass,None,2025-03-24
SMP012283,6,16,Fail,Formalin,2025-03-24
SMP012284,12,11,Pass,None,2025-03-24
SMP012285,8,1,Pass,None,2025-03-24
SMP012286,21,4,Pass,None,2025-03-24
SMP012287,21,1,Fail,Detergent,2025-03-24
SMP012288,8,12,Pass,None,2025-03-24
SMP012289,3,7,Pass,None,2025-03-24
SMP012290,1,16,Fail,Urea,2025-03-24
SMP012291,12,12,Pass,None,2025-03-24
SMP012292,11,8,Pass,None,2025-03-24
SMP012293,26,13,Pass,None,2025-03-24
SMP012294,13,12,Pass,None,2025-03-24
SMP012295,7,4,Fail,Urea,2025-03-24
SMP012296,24,9,Pass,None,2025-03-24
SMP012297,14,9,Fail,Urea,2025-03-24
SMP012298,17,7,Fail,Formalin,2025-03-24
SMP012299,3,3,Pass,None,2025-03-24
SMP012300,10,4,Pass,None,2025-03-24
SMP012301,25,4,Pass,None,2025-03-24
SMP012302,17,1,Fail,Urea,2025-03-25
SMP012303,9,15,Fail,Formalin,2025-03-25
SMP012304,17,11,Pass,None,2025-03-25
SMP012305,24,11,Fail,Synthetic Color,2025-03-25
SMP012306,7,9,Pass,None,2025-03-25
SMP012307,15,11,Pass,None,2025-03-25
SMP012308,25,16,Pass,None,2025-03-25
SMP012309,5,6,Pass,None,2025-03-25
SMP012310,19,12,Pass,None,2025-03-25
SMP012311,17,5,Pass,None,2025-03-25
SMP012312,19,14,Pass,None,2025-03-25
SMP012313,9,14,Pass,None,2025-03-25
SMP012314,8,15,Pass,None,2025-03-25
SMP012315,19,1,Fail,Synthetic Color,2025-03-25
SMP012316,6,5,Pass,None,2025-03-25
SMP012317,12,2,Pass,None,2025-03-25
SMP012318,5,7,Pass,None,2025-03-25
SMP012319,1,8,Pass,None,2025-03-25
SMP012320,25,4,Fail,Synthetic Color,2025-03-25
SMP012321,12,12,Pass,None,2025-03-25
SMP012322,25,4,Pass,None,2025-03-25
SMP012323,4,14,Pass,None,2025-03-25
SMP012324,17,3,Pass,None,2025-03-25
SMP012325,5,6,Fail,Synthetic Color,2025-03-25
SMP012326,22,10,Pass,None,2025-03-25
SMP012327,22,10,Pass,None,2025-03-25
SMP012328,3,2,Pass,None,2025-03-25
SMP012329,24,14,Pass,None,2025-03-25
SMP012330,5,10,Pass,None,2025-03-26
SMP012331,17,15,Pass,None,2025-03-26
SMP012332,26,15,Pass,None,2025-03-26
SMP012333,23,9,Pass,None,2025-03-26
SMP012334,25,15,Pass,None,2025-03-26
SMP012335,9,14,Pass,None,2025-03-26
SMP012336,3,16,Pass,None,2025-03-26
SMP012337,5,14,Fail,Starch,2025-03-26
SMP012338,14,14,Fail,Starch,2025-03-26
SMP012339,22,7,Pass,None,2025-03-26
SMP012340,5,4,Pass,None,2025-03-26
SMP012341,18,15,Pass,None,2025-03-26
SMP012342,9,12,Pass,None,2025-03-26
SMP012343,9,5,Pass,None,2025-03-26
SMP012344,18,5,Fail,Synthetic Color,2025-03-26
SMP012345,13,11,Fail,Chalk Powder,2025-03-26
SMP012346,22,7,Pass,None,2025-03-26
SMP012347,5,2,Pass,None,2025-03-26
SMP012348,22,2,Fail,Synthetic Color,2025-03-26
SMP012349,2,12,Pass,None,2025-03-26
SMP012350,5,5,Fail,Detergent,2025-03-26
SMP012351,18,8,Fail,Urea,2025-03-26
SMP012352,23,13,Pass,None,2025-03-26
SMP012353,7,12,Pass,None,2025-03-26
SMP012354,9,3,Pass,None,2025-03-26
SMP012355,16,2,Pass,None,2025-03-26
SMP012356,6,10,Pass,None,2025-03-26
SMP012357,22,12,Fail,Chalk Powder,2025-03-27
SMP012358,21,3,Pass,None,2025-03-27
SMP012359,5,6,Pass,None,2025-03-27
SMP012360,13,15,Fail,Detergent,2025-03-27
SMP012361,21,16,Pass,None,2025-03-27
SMP012362,9,7,Pass,None,2025-03-27
SMP012363,17,2,Pass,None,2025-03-27
SMP012364,2,4,Fail,Detergent,2025-03-27
SMP012365,17,4,Pass,None,2025-03-27
SMP012366,5,4,Pass,None,2025-03-27
SMP012367,23,8,Pass,None,2025-03-27
SMP012368,9,10,Pass,None,2025-03-27
SMP012369,8,2,Pass,None,2025-03-27
SMP012370,23,15,Pass,None,2025-03-27
SMP012371,2,10,Pass,None,2025-03-27
SMP012372,10,10,Pass,None,2025-03-27
SMP012373,9,16,Pass,None,2025-03-27
SMP012374,8,10,Pass,None,2025-03-27
SMP012375,24,15,Pass,None,2025-03-27
SMP012376,21,5,Pass,None,2025-03-27
SMP012377,2,4,Fail,Detergent,2025-03-27
SMP012378,19,8,Pass,None,2025-03-27
SMP012379,15,8,Pass,None,2025-03-27
SMP012380,24,4,Pass,None,2025-03-27
SMP012381,8,12,Fail,Detergent,2025-03-27
